Order Id,Order Date,Ship Date,Customer Id,Customer Name,Customer Segment,Product Id,Product Name,Category,Region,State,City,Quantity,Unit Price,Discount %,Sales Amount,Cost Price,Profit,Payment Mode,Delivery Status,Supplier Name,Supplier Email,Stock Left,Auto Reorder,Reorder Quantity
ORD1577,23-01-2026,26-01-2026,CUST501,Devansh Tella,Consumer,PROD282,Sofa,Furniture,South,Haryana,North Dumdum,6,4204,15,21440.4,14980.19,6460.21,Cash,Returned,Deep and Sons,samanicholas@bhat.com,49,No,0
ORD1578,4/11/2026,17-04-2026,CUST337,Deepa Bhatnagar,Home Office,PROD830,File Folder,Office Supplies,West,West Bengal,Coimbatore,9,7920,5,67716,37290.24,30425.76,UPI,Delivered,"Sarin, Dube and Balasubramanian",sridharvaishnavi@shere.org,2,Yes,40
ORD1579,23-07-2025,28-07-2025,CUST236,Oliver Pillai,Consumer,PROD835,Stapler,Office Supplies,North,Rajasthan,Anantapuram,5,5666,15,24080.5,17745.82,6334.68,Net Banking,Delivered,Nadig-Wable,aarush00@vig-patil.info,0,Yes,32
ORD1580,15-08-2023,20-08-2023,CUST436,Isaac Chandra,Consumer,PROD732,Rice Bag,Grocery,East,Odisha,Jorhat,4,5593,10,20134.8,11707.01,8427.79,Net Banking,Returned,"Parmer, Balasubramanian and Babu",minhasvasana@sabharwal.com,2,Yes,50
ORD1581,18-04-2026,25-04-2026,CUST450,Ethan Sarkar,Home Office,PROD643,File Folder,Office Supplies,West,Sikkim,Mangalore,10,7208,15,61268,48851.74,12416.26,Net Banking,Delivered,Gokhale-Kothari,kadakiachavvi@thaman-koshy.biz,4,Yes,23
ORD1582,31-05-2025,6/2/2025,CUST612,Arya Khalsa,Consumer,PROD506,Keyboard,Electronics,North,Jharkhand,Srinagar,4,5276,20,16883.2,7711.16,9172.04,Credit Card,Pending,Taneja-Palan,kkeer@bal-bava.info,3,Yes,37
ORD1583,26-02-2026,3/5/2026,CUST876,Yasti Samra,Home Office,PROD450,Stapler,Office Supplies,West,Bihar,Belgaum,4,7096,10,25545.6,8489.64,17055.96,Net Banking,Pending,Sehgal-Kari,vanya74@pradhan.biz,18,No,0
ORD1584,20-05-2024,23-05-2024,CUST366,Saumya Sandal,Corporate,PROD885,Pen,Office Supplies,East,Manipur,Korba,8,567,5,4309.2,3077.88,1231.32,Cash,Cancelled,Dash-Taneja,ldalal@raman.com,31,No,0
ORD1585,28-07-2026,29-07-2026,CUST680,Balvan Kumar,Consumer,PROD457,Cooking Oil,Grocery,North,Goa,Dhanbad,9,9568,15,73195.2,34696.83,38498.37,Credit Card,Cancelled,Pandit-Ravel,logan51@batra.net,12,No,0
ORD1586,22-07-2024,24-07-2024,CUST989,Suhani Ravi,Home Office,PROD695,Monitor,Electronics,East,Chhattisgarh,Coimbatore,5,10897,10,49036.5,19838.82,29197.68,Net Banking,Delivered,Baria Group,sainiishwar@hans.com,8,Yes,35
ORD1587,26-09-2025,10/3/2025,CUST410,Amrita Bumb,Home Office,PROD638,Stapler,Office Supplies,North,Arunachal Pradesh,Jamnagar,3,8199,0,24597,9395.86,15201.14,Credit Card,Cancelled,Mahal-Dua,murtywarinder@mand.com,33,No,0
ORD1588,26-11-2024,28-11-2024,CUST823,Simon Sha,Corporate,PROD420,Sofa,Furniture,West,Nagaland,Srikakulam,7,778,0,5446,3129.7,2316.3,Credit Card,Pending,Wason-Taneja,dsarin@pandya.com,28,No,0
ORD1589,30-12-2024,1/5/2025,CUST227,Avni Sathe,Home Office,PROD679,Cooking Oil,Grocery,North,Uttarakhand,Chennai,9,12361,15,94561.65,32902.92,61658.73,UPI,Cancelled,Butala PLC,abhimanyudutta@solanki-dutta.net,12,No,0
ORD1590,7/7/2024,7/9/2024,CUST828,Ishani Deol,Home Office,PROD913,Sofa,Furniture,South,Gujarat,Kavali,5,1954,10,8793,5087.03,3705.97,Net Banking,Pending,"Gola, Keer and Kunda",rsane@magar.biz,38,No,0
ORD1591,29-09-2025,10/3/2025,CUST774,Pranit Dalal,Corporate,PROD573,Monitor,Electronics,South,Uttarakhand,Karimnagar,10,5684,20,45472,32347.9,13124.1,Net Banking,Pending,Bhargava Inc,dubeybaghyawati@ramachandran.info,0,Yes,21
ORD1592,16-09-2023,20-09-2023,CUST591,Nitesh Kaur,Corporate,PROD280,Sofa,Furniture,East,Karnataka,Siliguri,5,6630,15,28177.5,20821.04,7356.46,Credit Card,Returned,"Choudhury, Mannan and Rau",robert86@chadha.com,33,No,0
ORD1593,19-07-2026,22-07-2026,CUST995,Bimala Sura,Home Office,PROD957,Rice Bag,Grocery,East,Gujarat,Bangalore,3,1893,10,5111.1,2695.76,2415.34,Net Banking,Cancelled,Dutt-Nagar,luthraurmi@dara.net,44,No,0
ORD1594,22-03-2024,29-03-2024,CUST705,Gopal Patil,Consumer,PROD957,Laptop,Electronics,East,Himachal Pradesh,Mau,10,7864,0,78640,42623.58,36016.42,Net Banking,Cancelled,Chad Ltd,ebhalla@varty-comar.net,50,No,0
ORD1595,15-12-2025,21-12-2025,CUST785,Riya Mand,Corporate,PROD707,Rice Bag,Grocery,West,Nagaland,Faridabad,8,4894,0,39152,21684.11,17467.89,Credit Card,Cancelled,"Kala, Korpal and Pandey",rattandalbir@varkey-sengupta.net,0,Yes,28
ORD1596,27-07-2025,28-07-2025,CUST654,Ethan Oommen,Consumer,PROD156,Calculator,Office Supplies,South,Punjab,Singrauli,9,9074,0,81666,60490.96,21175.04,Net Banking,Delivered,Mishra Ltd,ppuri@mandal.com,40,No,0
ORD1597,18-08-2025,21-08-2025,CUST597,Tanvi Mann,Home Office,PROD354,Rice Bag,Grocery,South,Haryana,Vijayanagaram,5,1793,0,8965,2958.7,6006.3,Net Banking,Cancelled,Ramanathan-Gara,bedimaya@divan-swaminathan.net,20,No,0
ORD1598,26-01-2025,2/2/2025,CUST357,Chandani Seshadri,Home Office,PROD659,Study Table,Furniture,East,Gujarat,Bulandshahr,8,13620,5,103512,46953.37,56558.63,UPI,Returned,"Majumdar, Chaudhary and Buch",matthewthakkar@chaudhari-shukla.info,14,No,0
ORD1599,28-05-2026,6/3/2026,CUST870,Gaurav Chaudhary,Corporate,PROD675,Calculator,Office Supplies,South,Odisha,Bhalswa Jahangir Pur,5,7988,15,33949,14632.87,19316.13,Credit Card,Returned,Dalal-Kata,joshihemani@sarraf-bansal.com,15,No,0
ORD1600,22-06-2026,26-06-2026,CUST866,Gunbir Kala,Consumer,PROD968,Keyboard,Electronics,East,Uttar Pradesh,Mahbubnagar,2,3341,0,6682,5265.56,1416.44,Net Banking,Returned,Walia Group,amaraacharya@rajagopal.com,10,No,0
ORD1601,29-06-2025,7/6/2025,CUST309,Qushi Mitter,Consumer,PROD922,Bookshelf,Furniture,West,Jharkhand,Srinagar,10,12010,10,108090,39780.08,68309.92,UPI,Delivered,Kamdar Group,bparmer@natarajan.biz,41,No,0
ORD1602,10/6/2024,10/7/2024,CUST973,Widisha Grewal,Home Office,PROD848,Mouse,Electronics,East,Uttarakhand,Jamshedpur,1,1430,20,1144,417.23,726.77,Net Banking,Delivered,"Dhingra, Cheema and Gaba",yashodhara58@grover-yadav.info,50,No,0
ORD1603,20-10-2023,23-10-2023,CUST412,Baghyawati Ranganathan,Consumer,PROD560,Headphones,Electronics,North,Bihar,Ranchi,2,9096,15,15463.2,5328.63,10134.57,Cash,Cancelled,"Wason, Date and Pandya",fvora@konda.info,40,No,0
ORD1604,16-05-2026,19-05-2026,CUST824,Pushti Murty,Home Office,PROD207,File Folder,Office Supplies,North,Meghalaya,Hazaribagh,6,12455,10,67257,41576.01,25680.99,Credit Card,Pending,Jhaveri-Parmar,lmisra@bali-divan.net,16,No,0
ORD1605,1/10/2024,14-01-2024,CUST297,Om Sura,Home Office,PROD907,Rice Bag,Grocery,West,Goa,Sonipat,7,12838,10,80879.4,53484.61,27394.79,Cash,Cancelled,"Chanda, Chawla and Mandal",max03@kashyap.com,3,Yes,47
ORD1606,18-11-2025,25-11-2025,CUST568,Wyatt Nagy,Corporate,PROD663,Rice Bag,Grocery,West,Sikkim,Rajahmundry,1,14280,15,12138,5286.18,6851.82,UPI,Returned,"Nath, Rai and Golla",ekapad05@ramakrishnan.info,0,Yes,40
ORD1607,12/10/2024,12/12/2024,CUST248,Vritti Ganesan,Home Office,PROD197,Cooking Oil,Grocery,East,Odisha,Tenali,6,2590,5,14763,7488.76,7274.24,Cash,Pending,"Gera, Soman and Dua",aishani12@karnik.net,6,Yes,42
ORD1608,3/6/2024,3/9/2024,CUST965,Upadhriti Gole,Home Office,PROD510,Notebook,Office Supplies,North,Gujarat,Rewa,3,11108,15,28325.4,15199.79,13125.61,UPI,Returned,Palan Inc,krishnanidra@khurana.com,25,No,0
ORD1609,30-09-2025,10/6/2025,CUST800,Laksh Ray,Consumer,PROD470,Pen,Office Supplies,North,Punjab,Chandigarh,4,748,10,2692.8,1233.04,1459.76,Cash,Cancelled,"Banik, Tiwari and Datta",saxenanandini@prashad-dugal.com,25,No,0
ORD1610,29-11-2023,12/5/2023,CUST537,Ishaan Dhar,Home Office,PROD468,Notebook,Office Supplies,East,Rajasthan,Chinsurah,4,1042,20,3334.4,1559.25,1775.15,Net Banking,Delivered,Master Ltd,lipika71@virk.com,41,No,0
ORD1611,1/2/2026,1/6/2026,CUST190,Ishani Shenoy,Consumer,PROD726,Keyboard,Electronics,West,Andhra Pradesh,Panipat,3,9321,10,25166.7,16999.7,8167,Cash,Pending,"Shroff, Sethi and Balan",iamble@mander.com,10,No,0
ORD1612,26-05-2026,28-05-2026,CUST141,Zayan Bobal,Home Office,PROD997,Mouse,Electronics,West,Punjab,Karimnagar,1,6355,15,5401.75,2288.7,3113.05,UPI,Delivered,"Goel, De and Ghose",om66@padmanabhan.biz,31,No,0
ORD1613,13-07-2025,15-07-2025,CUST562,Chaitaly Thakur,Home Office,PROD174,File Folder,Office Supplies,East,Tripura,Deoghar,1,3947,10,3552.3,1902.48,1649.82,Cash,Returned,Chowdhury-Balakrishnan,zkashyap@sarma.biz,16,No,0
ORD1614,9/9/2023,13-09-2023,CUST656,Balvan Oommen,Home Office,PROD597,Sofa,Furniture,South,Mizoram,Sonipat,1,1822,20,1457.6,900.81,556.79,Net Banking,Delivered,"Sehgal, Verma and Kale",rayaanvarkey@puri.com,47,No,0
ORD1615,5/7/2026,14-05-2026,CUST929,Harshil Gole,Consumer,PROD511,Mouse,Electronics,West,Uttarakhand,Aizawl,1,14847,10,13362.3,10414.06,2948.24,Credit Card,Delivered,"Sachdev, Swamy and Chahal",kashyapvansha@bhakta.com,44,No,0
ORD1616,23-01-2024,26-01-2024,CUST483,Ati Hora,Home Office,PROD348,Monitor,Electronics,North,Kerala,Karimnagar,8,9865,10,71028,29952.05,41075.95,UPI,Returned,Gara-Kalita,ganesanabeer@kumar-wagle.com,7,Yes,35
ORD1617,8/3/2025,8/8/2025,CUST559,Vincent Jayaraman,Home Office,PROD199,Keyboard,Electronics,South,Mizoram,Karnal,7,3557,5,23654.05,18548.6,5105.45,UPI,Cancelled,"Bali, Nath and Sule",pinglezashil@chokshi.net,48,No,0
ORD1618,24-09-2025,25-09-2025,CUST456,Zaid Gandhi,Consumer,PROD925,Rice Bag,Grocery,East,Kerala,Indore,8,3317,5,25209.2,11452.67,13756.53,Net Banking,Cancelled,Gera-Kumar,bachittar76@sood.org,28,No,0
ORD1619,10/6/2023,10/9/2023,CUST208,Ishwar Brahmbhatt,Consumer,PROD379,Rice Bag,Grocery,East,Tripura,Kozhikode,1,1475,5,1401.25,824.7,576.55,UPI,Returned,Mannan Inc,imukhopadhyay@karnik-oommen.biz,4,Yes,20
ORD1620,3/5/2025,3/7/2025,CUST770,Eta Shankar,Home Office,PROD451,Keyboard,Electronics,North,Telangana,Warangal,9,5433,20,39117.6,15658.31,23459.29,Credit Card,Returned,Lad-Kota,ayushmittal@sethi-merchant.info,47,No,0
ORD1621,26-12-2023,1/1/2024,CUST529,Netra Rai,Home Office,PROD471,Headphones,Electronics,East,Manipur,Katni,10,13224,0,132240,48268.01,83971.99,UPI,Pending,"Mangal, Goda and Wali",ikbalpillay@batta.info,5,Yes,29
ORD1622,4/5/2025,4/6/2025,CUST850,Oliver Dave,Consumer,PROD425,Bookshelf,Furniture,South,Goa,Jamshedpur,8,318,5,2416.8,799.64,1617.16,Credit Card,Pending,Vala LLC,xbahl@raman.com,40,No,0
ORD1623,19-09-2024,26-09-2024,CUST251,Barkha Parekh,Home Office,PROD182,Sofa,Furniture,West,Bihar,Anantapur,9,6019,20,43336.8,24428.05,18908.75,Cash,Pending,"Murty, Choudhry and Bali",tanvichahal@sengupta.com,10,No,0
ORD1624,20-01-2024,24-01-2024,CUST326,Bahadurjit Subramaniam,Corporate,PROD944,Office Chairs,Furniture,North,Rajasthan,Jodhpur,2,13029,10,23452.2,9972.91,13479.29,Net Banking,Returned,Borah-Nadig,charita74@deo.com,30,No,0
ORD1625,13-01-2025,14-01-2025,CUST714,Damyanti Sur,Home Office,PROD862,Rice Bag,Grocery,South,Telangana,Jalgaon,4,2193,20,7017.6,2833.92,4183.68,Credit Card,Cancelled,"Tandon, Loke and Seshadri",daminiwable@agrawal.biz,12,No,0
ORD1626,12/6/2025,12/8/2025,CUST588,Onveer Vala,Corporate,PROD683,Mouse,Electronics,East,Assam,Tiruppur,2,2318,5,4404.2,2517.03,1887.17,Net Banking,Returned,Kaul PLC,dubeybanjeet@kannan.org,28,No,0
ORD1627,15-08-2023,16-08-2023,CUST498,Januja Om,Corporate,PROD309,Pen,Office Supplies,North,Jharkhand,Coimbatore,2,556,5,1056.4,324.86,731.54,Credit Card,Returned,Chopra-Dugal,niharikazacharia@vala.com,17,No,0
ORD1628,11/4/2023,11/6/2023,CUST892,Anusha Jhaveri,Home Office,PROD925,Office Chairs,Furniture,East,Gujarat,Bidar,6,6418,15,32731.8,18329.75,14402.05,Credit Card,Pending,"Sodhi, Badal and Gokhale",dinoviya@narula.com,37,No,0
ORD1629,29-06-2025,7/4/2025,CUST742,Gunbir Wadhwa,Consumer,PROD686,Dining Table,Furniture,East,Chhattisgarh,Phagwara,3,2442,10,6593.4,3586.93,3006.47,Credit Card,Delivered,Chander-Modi,gayathrisem@mody.com,26,No,0
ORD1630,9/1/2025,9/2/2025,CUST457,Jagrati Khurana,Home Office,PROD905,Cooking Oil,Grocery,South,Meghalaya,Anand,10,13427,10,120843,75949.07,44893.93,Credit Card,Returned,Lall-Shan,gollaosha@dhillon-chadha.com,14,No,0
ORD1631,19-01-2025,25-01-2025,CUST174,Chaitaly Sama,Corporate,PROD235,Headphones,Electronics,East,Madhya Pradesh,Shimla,10,10515,0,105150,66846.48,38303.52,Credit Card,Cancelled,"Rajagopal, Jayaraman and Tak",mallickorinder@brahmbhatt.com,27,No,0
ORD1632,18-09-2025,20-09-2025,CUST764,Manan Cherian,Consumer,PROD992,Headphones,Electronics,North,Mizoram,Bijapur,8,11103,5,84382.8,25597.36,58785.44,Net Banking,Delivered,Mohan Inc,owenmann@raj.org,27,No,0
ORD1633,8/4/2026,8/6/2026,CUST765,Amaira Ramanathan,Corporate,PROD737,Mouse,Electronics,East,Jharkhand,Chapra,7,14102,0,98714,48439.99,50274.01,Cash,Cancelled,Rama PLC,pavanisaha@atwal.com,23,No,0
ORD1634,24-11-2023,29-11-2023,CUST808,Sachi Sachdev,Home Office,PROD104,Office Chairs,Furniture,West,Uttar Pradesh,Faridabad,8,151,20,966.4,669.44,296.96,Net Banking,Cancelled,Kant Group,nzacharia@ravel-kumer.net,48,No,0
ORD1635,17-07-2026,21-07-2026,CUST324,Chatura Khatri,Consumer,PROD532,Stapler,Office Supplies,North,Manipur,Dewas,9,14001,0,126009,75934.63,50074.37,Credit Card,Cancelled,Dave-Bir,arorarohan@chacko.com,0,Yes,41
ORD1636,18-01-2024,23-01-2024,CUST790,Aarav Choudhury,Corporate,PROD189,Notebook,Office Supplies,North,Chhattisgarh,Vadodara,2,8071,0,16142,10094.86,6047.14,Credit Card,Pending,"Lalla, Sinha and Kumer",nathan14@atwal-mital.com,40,No,0
ORD1637,30-01-2024,2/3/2024,CUST259,Xiti Mangal,Consumer,PROD680,Notebook,Office Supplies,South,Tamil Nadu,Uluberia,6,12534,10,67683.6,31046.66,36636.94,UPI,Cancelled,Sengupta-Bhat,petersawhney@shukla.org,23,No,0
ORD1638,7/12/2024,16-07-2024,CUST434,Advika Khatri,Corporate,PROD403,Cooking Oil,Grocery,North,Nagaland,Buxar,6,1727,5,9843.9,5450.22,4393.68,Net Banking,Pending,Saraf-Bali,peter24@nazareth.net,10,No,0
ORD1639,23-11-2024,27-11-2024,CUST279,Reva Biswas,Home Office,PROD252,Cooking Oil,Grocery,East,Kerala,Raebareli,10,8059,15,68501.5,53985.22,14516.28,Cash,Cancelled,Deshmukh Inc,hema19@bhattacharyya-krishnan.net,23,No,0
ORD1640,14-04-2024,20-04-2024,CUST195,Ishanvi Ghosh,Corporate,PROD502,Dining Table,Furniture,North,Himachal Pradesh,Unnao,9,8078,15,61796.7,27225.83,34570.87,UPI,Pending,Thakur-Zachariah,tanay29@narain.com,30,No,0
ORD1641,7/6/2024,13-07-2024,CUST736,Wakeeta Trivedi,Corporate,PROD788,File Folder,Office Supplies,South,Meghalaya,Mehsana,5,9310,0,46550,32712.16,13837.84,Cash,Returned,Ahuja and Sons,falguni87@bera-kothari.com,4,Yes,21
ORD1642,20-01-2024,22-01-2024,CUST592,Lucky Mani,Corporate,PROD822,Stapler,Office Supplies,South,Chhattisgarh,Vasai-Virar,7,7908,5,52588.2,26380.16,26208.04,UPI,Returned,"Ganesan, Goda and Peri",irasoman@dara.net,50,No,0
ORD1643,29-12-2023,1/3/2024,CUST591,Gautam Kant,Corporate,PROD839,Stapler,Office Supplies,West,Gujarat,Eluru,10,7019,10,63171,23225.64,39945.36,UPI,Returned,"Sastry, Khosla and Parekh",xkeer@chana-mistry.com,30,No,0
ORD1644,22-10-2024,27-10-2024,CUST624,Shaurya Upadhyay,Corporate,PROD434,Cooking Oil,Grocery,South,Punjab,Tenali,5,7654,0,38270,12477.17,25792.83,UPI,Delivered,De Group,anthony19@deep.com,3,Yes,32
ORD1645,27-06-2025,7/4/2025,CUST644,Amruta Sahni,Corporate,PROD192,Rice Bag,Grocery,North,Bihar,Madurai,4,5133,15,17452.2,8744.88,8707.32,Cash,Returned,"Bajaj, Bava and Khosla",vsastry@bhatia-wadhwa.org,43,No,0
ORD1646,3/12/2025,18-03-2025,CUST830,Ayushman Narayan,Corporate,PROD426,Pen,Office Supplies,North,Odisha,Jehanabad,1,121,20,96.8,73.07,23.73,Net Banking,Returned,Sarna LLC,vihaan68@radhakrishnan.com,46,No,0
ORD1647,11/4/2025,11/11/2025,CUST361,Ekavir Saran,Consumer,PROD893,Stapler,Office Supplies,South,Bihar,Howrah,2,4666,10,8398.8,5380.92,3017.88,Credit Card,Returned,"Kar, Deo and Bandi",chaudharyanusha@dani-rana.biz,30,No,0
ORD1648,25-11-2025,12/1/2025,CUST573,Peter Hayer,Corporate,PROD820,Cooking Oil,Grocery,North,Tamil Nadu,Raichur,7,7405,10,46651.5,34316.12,12335.38,Credit Card,Delivered,"Chopra, Batta and Dyal",unigam@viswanathan.com,49,No,0
ORD1649,28-11-2025,12/5/2025,CUST143,Dipta Datta,Corporate,PROD151,Laptop,Electronics,North,Kerala,Nagaon,5,5267,15,22384.75,14758.98,7625.77,Credit Card,Pending,"Bhalla, Sridhar and Dhingra",gunbir76@sahota.com,49,No,0
ORD1650,6/4/2024,6/5/2024,CUST337,Yochana Shroff,Consumer,PROD618,Headphones,Electronics,East,Odisha,Agartala,8,7341,10,52855.2,18454.82,34400.38,Cash,Returned,Mohanty and Sons,pallyashvi@bhalla.com,29,No,0
ORD1651,3/10/2024,3/11/2024,CUST896,Liam Minhas,Consumer,PROD186,Keyboard,Electronics,North,Karnataka,Mumbai,10,6904,5,65588,48991.79,16596.21,UPI,Delivered,"Chowdhury, Khalsa and Ganguly",rachita43@anand.com,25,No,0
ORD1652,5/4/2024,5/11/2024,CUST317,Inaya Ramakrishnan,Home Office,PROD205,Dining Table,Furniture,South,Chhattisgarh,Bhiwandi,10,10598,0,105980,37950.55,68029.45,Net Banking,Cancelled,Pathak-Dutt,munivritti@borah.com,1,Yes,43
ORD1653,20-07-2026,27-07-2026,CUST675,Lekha Kulkarni,Home Office,PROD608,Cooking Oil,Grocery,East,Manipur,Phusro,7,7388,20,41372.8,30399.04,10973.76,Cash,Pending,Gara-Ravel,bnaidu@kurian-madan.com,46,No,0
ORD1654,29-10-2025,11/5/2025,CUST746,Raksha Gill,Home Office,PROD138,Keyboard,Electronics,North,Sikkim,Ongole,10,1017,15,8644.5,2835.83,5808.67,Net Banking,Pending,"Dutt, Aurora and Setty",ethangara@sangha.com,19,No,0
ORD1655,6/1/2025,6/2/2025,CUST477,Agastya Sheth,Home Office,PROD736,Stapler,Office Supplies,East,Uttar Pradesh,Amravati,7,108,20,604.8,237.76,367.04,Net Banking,Delivered,"Gour, Balay and Singhal",wgarg@murty.info,39,No,0
ORD1656,5/11/2024,18-05-2024,CUST871,Samarth Borah,Consumer,PROD879,Dining Table,Furniture,East,Bihar,Sangli-Miraj & Kupwad,3,6189,15,15781.95,5136.63,10645.32,Net Banking,Returned,Oak Group,ntiwari@peri.com,5,Yes,28
ORD1657,16-09-2023,18-09-2023,CUST346,Nirja Nadig,Consumer,PROD590,Keyboard,Electronics,East,Punjab,Anantapuram,3,10836,0,32508,11093.68,21414.32,Credit Card,Delivered,Kalita LLC,sanetanveer@saha.com,29,No,0
ORD1658,3/6/2025,3/12/2025,CUST903,Jairaj Wable,Corporate,PROD233,Cooking Oil,Grocery,East,Goa,Khammam,4,6397,10,23029.2,15305.51,7723.69,UPI,Cancelled,Bumb-Pall,tthakkar@balakrishnan.com,21,No,0
ORD1659,7/12/2026,16-07-2026,CUST921,Pushti Padmanabhan,Corporate,PROD502,Sofa,Furniture,East,Manipur,Ramgarh,9,8800,5,75240,28711.25,46528.75,UPI,Returned,"Vaidya, Halder and Khurana",alexander19@sem.biz,33,No,0
ORD1660,18-01-2025,21-01-2025,CUST563,Vedhika Nadig,Home Office,PROD145,File Folder,Office Supplies,North,Andhra Pradesh,Tumkur,9,1855,20,13356,5847.98,7508.02,UPI,Delivered,"Seth, Singhal and Mittal",wvenkataraman@zacharia.info,19,No,0
ORD1661,4/8/2026,4/11/2026,CUST355,Mekhala Kapur,Home Office,PROD426,Bookshelf,Furniture,South,Telangana,Amravati,4,6898,15,23453.2,9268.66,14184.54,Credit Card,Pending,Savant LLC,fiyaznath@sridhar.com,20,No,0
ORD1662,30-10-2024,11/3/2024,CUST126,Bina Dugal,Consumer,PROD126,Sofa,Furniture,West,Uttar Pradesh,Gulbarga,4,12904,15,43873.6,29406.27,14467.33,Credit Card,Delivered,Krish-Sunder,garya@choudhry.info,16,No,0
ORD1663,23-07-2026,27-07-2026,CUST548,Prisha Murthy,Home Office,PROD827,Bookshelf,Furniture,South,Punjab,Nagpur,9,10237,15,78313.05,39072.77,39240.28,Net Banking,Delivered,"Wagle, Divan and Sachdev",ysur@bhandari.biz,4,Yes,22
ORD1664,16-11-2024,19-11-2024,CUST276,Aadi Chand,Corporate,PROD464,Calculator,Office Supplies,North,Punjab,Karaikudi,10,6425,10,57825,37042.17,20782.83,UPI,Pending,Das-Koshy,fdugar@sahni.com,16,No,0
ORD1665,16-06-2025,20-06-2025,CUST785,David Raja,Consumer,PROD986,Keyboard,Electronics,West,Sikkim,Pimpri-Chinchwad,1,9823,15,8349.55,3736.72,4612.83,Net Banking,Cancelled,Bassi PLC,mugdha32@oommen-patel.biz,20,No,0
ORD1666,4/4/2024,4/10/2024,CUST254,Ishaan Deshpande,Home Office,PROD585,Bookshelf,Furniture,West,Jharkhand,Proddatur,6,7652,20,36729.6,23946.47,12783.13,UPI,Delivered,Raju Ltd,sahotafaraj@more.com,45,No,0
ORD1667,14-08-2024,15-08-2024,CUST659,Suhani Subramanian,Consumer,PROD125,Bookshelf,Furniture,North,Assam,Bharatpur,10,9555,5,90772.5,44244.94,46527.56,UPI,Delivered,Pillai-Mangal,nigamrachita@bhasin-prasad.com,28,No,0
ORD1668,31-03-2025,4/1/2025,CUST726,Maanas Garde,Corporate,PROD231,Keyboard,Electronics,West,Jharkhand,Kolhapur,2,1022,10,1839.6,1213,626.6,Credit Card,Pending,Ray-Kade,pahalsuresh@balan-varma.com,32,No,0
ORD1669,31-08-2025,9/2/2025,CUST585,Barkha Patel,Corporate,PROD305,Cooking Oil,Grocery,East,Meghalaya,Mangalore,8,3700,10,26640,15306.88,11333.12,Credit Card,Delivered,"Luthra, Pingle and Balakrishnan",mbhat@goda.net,13,No,0
ORD1670,6/10/2025,16-06-2025,CUST101,Varsha Randhawa,Corporate,PROD618,Cooking Oil,Grocery,North,Madhya Pradesh,Bhavnagar,8,14201,15,96566.8,50542.14,46024.66,Net Banking,Returned,"Loyal, Bhatti and Pandya",chamankaur@borah.net,22,No,0
ORD1671,28-02-2026,3/3/2026,CUST414,Ubika Sibal,Consumer,PROD145,Mouse,Electronics,South,West Bengal,Morbi,7,13465,0,94255,30707.06,63547.94,Credit Card,Returned,"Pant, Rana and Bajwa",aarna87@bora-kata.org,43,No,0
ORD1672,19-01-2025,26-01-2025,CUST101,Nidhi Mall,Corporate,PROD264,Monitor,Electronics,South,Madhya Pradesh,Surendranagar Dudhrej,8,14343,10,103269.6,41031.03,62238.57,UPI,Returned,Chana Group,rzachariah@ramachandran-choudhury.com,47,No,0
ORD1673,25-01-2024,30-01-2024,CUST342,Siya Choudhry,Home Office,PROD832,Monitor,Electronics,South,Tripura,Maheshtala,2,8988,0,17976,13655.72,4320.28,Credit Card,Pending,Mitter Inc,karkalpit@pillay-dhar.org,28,No,0
ORD1674,9/5/2024,9/7/2024,CUST657,Kevin Hari,Corporate,PROD275,Stapler,Office Supplies,East,Haryana,Karnal,9,12090,10,97929,30957.31,66971.69,Cash,Cancelled,Gera Ltd,hamsini77@savant.com,20,No,0
ORD1675,9/5/2023,9/9/2023,CUST152,Vedika Batta,Consumer,PROD448,Study Table,Furniture,South,Uttar Pradesh,Eluru,3,9081,10,24518.7,16026.34,8492.36,Net Banking,Pending,"Rau, Bora and Sarraf",michael18@ganesh.org,47,No,0
ORD1676,7/8/2026,7/9/2026,CUST921,Anthony Modi,Home Office,PROD483,Notebook,Office Supplies,South,Nagaland,Durgapur,2,3702,15,6293.4,2299.05,3994.35,Credit Card,Delivered,Chaudhari-Karpe,khoslawatika@ravel-hayre.com,10,No,0
ORD1677,21-11-2024,24-11-2024,CUST598,Tarak Venkatesh,Consumer,PROD155,Cooking Oil,Grocery,West,Manipur,Baranagar,10,2997,5,28471.5,14035.2,14436.3,Net Banking,Returned,Ranganathan Group,srinivasmahika@gola-bhat.info,20,No,0
ORD1678,25-07-2026,30-07-2026,CUST929,Wakeeta Kari,Home Office,PROD257,File Folder,Office Supplies,West,West Bengal,Jalgaon,3,10809,0,32427,18572.74,13854.26,Credit Card,Delivered,Seshadri Group,vborah@keer.net,29,No,0
ORD1679,2/7/2024,2/11/2024,CUST846,Kamya Bir,Consumer,PROD565,Dining Table,Furniture,West,Haryana,Sangli-Miraj & Kupwad,1,3619,15,3076.15,1958.01,1118.14,Credit Card,Delivered,"Kota, Salvi and Nair",gopalabha@dalal.com,13,No,0
ORD1680,5/7/2026,5/10/2026,CUST295,Omisha Barman,Consumer,PROD408,Notebook,Office Supplies,South,Nagaland,Bhatpara,7,10003,10,63018.9,45393.85,17625.05,Cash,Pending,"Hayer, Bhattacharyya and Chakrabarti",modyanusha@barad.org,12,No,0
